,0,1
11451,12759,0.9
11452,12759,0.6
11453,12759,0.5
11454,12759,0.6
11455,12759,1.2
11456,12759,0.7
11457,12759.2,1.2
11458,12759.3,0.3
11459,12759.3,1
11460,12759.4,2
11461,12759.4,0.5
11462,12759.5,0.9
11463,12759.6,0.6
11464,12759.6,0.5
11465,12759.7,2
11466,12759.9,0.6
11467,12759.9,0.6
11468,12760,1.4
11469,12760,0.5
11470,12760.1,1
11471,12760.2,1.4
11472,12760.2,0.7
11473,12760.3,2.1
11474,12760.3,0.7
11475,12760.3,0.8
11476,12760.4,0.4
11477,12760.4,0.7
11478,12760.5,0.8
11479,12760.6,0.7
11480,12760.8,1
11481,12760.8,0.8
11482,12761,0.5
11483,12761,0.4
11484,12761,0.6
11485,12761.1,0.8
11486,12761.2,0.9
11487,12761.4,0.2
11488,12761.4,0.8
11489,12761.6,1.2
11490,12761.6,0.9
11491,12761.6,0.3
11492,12761.8,0.6
11493,12761.8,0.9
11494,12761.8,0.5
11495,12762,0.4
11496,12762,0.4
11497,12762,0.7
11498,12762.1,0.3
11499,12762.1,1.7
11500,12762.2,0.9
11501,12762.3,1.2
11502,12762.5,1.3
11503,12762.5,1
11504,12762.7,0.6
11505,12762.7,1.9
11506,12762.7,2
11507,12762.9,0.7
11508,12763.1,0.7
11509,12763.1,0.5
11510,12763.2,1
11511,12763.2,0.2
11512,12763.4,1.3
11513,12763.5,0.3
11514,12763.5,2.3
11515,12763.8,1
11516,12764,1
11517,12764.2,0.9
11518,12764.2,0.3
11519,12764.2,0.3
11520,12764.2,0.4
11521,12764.5,0.7
11522,12765.6,0.5
11523,12765.6,0.5
11524,12766.2,0.7
11525,12766.4,0.7
11526,12766.8,2.8
11527,12767,0.6
11528,12767.2,0.8
11529,12767.6,2.1
11530,12768.2,0.4
11531,12769.9,0.4
11532,12774,0.7
11533,12775.1,0.4
11534,12779.6,0.7
11535,12780.2,0.9
11536,12781.7,1.1
11537,12782,0.7
11538,12784.2,0.5
11539,12785,0.5
11540,12786.5,0.8
11541,12787.2,0.9
11542,12788,0.4
11543,12790.9,0.6
11544,12808.5,0.2
11545,12808.9,0.4
11546,12817.4,0.4
11547,12817.5,0.4
11548,12825.9,1.3
11549,12828.4,0.4
11550,12850.3,0.8
11551,12855.2,0.5
11552,12857.5,0.7
11553,12857.5,0.8
11554,12857.7,1
11555,12857.8,1.2
11556,12857.8,0.4
11557,12857.9,0.6
11558,12858.1,1
11559,12858.1,0.6
11560,12858.4,1.9
11561,12858.4,0.4
11562,12858.5,0.3
11563,12858.8,0.3
11564,12859,4.4
11565,12859.1,1
11566,12859.2,1.7
11567,12859.3,0.8
11568,12859.5,0.7
11569,12859.6,1.3
11570,12859.7,0.5
11571,12859.8,0.7
11572,12859.9,1.8
11573,12860,0.7
11574,12860.2,1.3
11575,12860.3,1.8
11576,12861.3,2
11577,12862.4,0.7
11578,12862.5,1.8
11579,12862.7,0.4
11580,12862.9,0.9
11581,12862.9,0.8
11582,12862.9,0.6
11583,12863.3,0.5
11584,12863.5,0.8
11585,12863.6,1.6
11586,12863.8,0.3
11587,12863.8,0.6
11588,12863.8,1.9
11589,12863.9,0.8
11590,12863.9,0.9
11591,12863.9,0.5
11592,12864,5.3
11593,12864.55,1.29
11594,12864.8,1.7
11595,12864.9,0.5
11596,12865,0.8
11597,12865.9,2
11598,12866,1.7
11599,12866.1,1
11600,12866.2,1.7
11601,12866.2,0.7
11602,12866.3,0.7
11603,12866.3,0.5
11604,12866.4,0.8
11605,12866.4,2
11606,12866.5,0.8
11607,12866.8,0.3
11608,12866.8,1.2
11609,12867.2,2.8
11610,12867.2,0.8
11611,12867.2,0.4
11612,12867.3,0.7
11613,12867.3,0.4
11614,12867.5,0.7
11615,12867.7,1.6
11616,12867.7,1.3
11617,12867.9,0.6
11618,12868,1.4
11619,12868.2,2.3
11620,12868.3,0.7
11621,12868.3,0.4
11622,12868.5,0.7
11623,12868.5,1.1
11624,12868.6,0.9
11625,12868.7,0.8
11626,12868.8,0.8
11627,12868.8,1
11628,12869,0.7
11629,12869,0.7
11630,12869.1,0.8
11631,12869.2,0.4
11632,12869.4,1.8
11633,12869.6,0.7
11634,12869.6,1.3
11635,12869.8,0.6
11636,12869.9,1.2
11637,12870.1,0.5
11638,12870.2,0.9
11639,12870.2,1.2
11640,12870.5,0.5
11641,12870.7,0.6
11642,12870.9,1
11643,12870.9,0.6
11644,12871.1,0.8
11645,12871.2,1.1
11646,12871.2,0.4
11647,12871.2,0.6
11648,12871.2,0.7
11649,12871.3,0.8
11650,12871.4,0.2
11651,12871.4,0.3
11652,12871.8,0.9
11653,12871.8,1
11654,12872,0.4
11655,12872,0.9
11656,12872.2,1
11657,12872.3,0.9
11658,12872.3,1.4
11659,12872.5,1.2
11660,12872.5,0.6
11661,12872.5,0.5
11662,12872.5,2.1
11663,12872.5,1.6
11664,12872.7,0.4
11665,12872.8,0.4
11666,12872.9,1.3
11667,12872.9,0.5
11668,12873.1,0.6
11669,12873.3,0.6
11670,12873.5,0.5
11671,12873.6,0.4
11672,12873.6,1.3
11673,12873.6,0.7
11674,12873.7,1.9
11675,12873.8,1.1
11676,12874,0.5
11677,12874,0.9
11678,12874,0.6
11679,12874.2,0.9
11680,12874.4,1.9
11681,12874.4,0.3
11682,12874.7,0.5
11683,12874.7,0.5
11684,12874.8,1.4
11685,12874.8,1.2
11686,12875.1,0.9
11687,12875.9,0.4
11688,12876.8,0.6
11689,12877.2,0.8
11690,12877.5,0.3
11691,12877.5,1.2
11692,12877.6,0.4
11693,12879.6,0.6
11694,12879.8,0.6
11695,12880.2,0.2
11696,12880.7,0.7
11697,12891.3,1.3
11698,12898.2,0.4
11699,12900.3,0.3
11700,12902.6,0.4
11701,12917.6,0.7
11702,12925.2,0.5
11703,12935.6,0.4
11704,12957.2,1.3
11705,12959.8,1.3
11706,12977.3,0.4
11707,12982.9,0.7
11708,12994.7,0.3
11709,13022.7,0.5
11710,13028.6,0.4
11711,13043.9,0.6
11712,13047.4,0.3
11713,13053.4,0.3
11714,13066.7,0.2
11715,13074.8,0.3
11716,13078.1,0.2
11717,13080.2,0.2
11718,13081.8,0.5
11719,13086.1,0.3
11720,13086.1,1
11721,13087.7,1.2
11722,13088.3,0.4
11723,13093.8,1.3
11724,13111.4,0.6
11725,13116.1,0.5
11726,13116.7,1.9
11727,13118.3,0.5
11728,13124.5,0.4
11729,13124.8,0.4
11730,13126.3,0.5
11731,13126.7,1.3
11732,13128,0.3
11733,13128.2,0.3
11734,13128.7,1.4
11735,13129.1,0.4
11736,13129.4,0.7
11737,13129.6,0.5
11738,13130,0.7
11739,13131,0.7
11740,13131.1,0.4
11741,13131.8,0.3
11742,13132.1,0.5
11743,13133.5,0.2
11744,13133.5,0.4
11745,13134.2,0.4
11746,13135.2,0.5
11747,13135.5,0.9
11748,13135.8,0.5
11749,13136.1,0.6
11750,13138,0.7
11751,13141.1,0.5
11752,13141.2,0.4
11753,13144.6,0.4
11754,13153.8,0.3
11755,13154.4,0.4
11756,13155.1,0.1
11757,13159,0.4
11758,13159.9,0.4
11759,13160.7,0.7
11760,13179,0.4
11761,13180,0.2
11762,13186.3,0.5
11763,13192.2,0.6
11764,13193.5,0.5
11765,13195.1,0.4
11766,13195.5,0.7
11767,13210.6,0.3
11768,13216.4,0.5
11769,13217.5,0.7
11770,13220.2,0.3
11771,13226.5,0.4
11772,13228.9,1.3
11773,13230.8,0.4
11774,13232.5,0.3
11775,13233.5,0.4
11776,13234.8,0.4
11777,13245.1,0.3
11778,13252.2,1
11779,13254.9,0.5
11780,13255.8,0.4
11781,13257.6,0.3
11782,13258.1,0.4
11783,13263,0.2
11784,13265.6,0.1
11785,13265.8,0.1
11786,13266.1,0.9
11787,13267,0.2
11788,13268.3,0.4
11789,13271.3,0.4
11790,13272.2,0.3
11791,13272.4,0.3
11792,13274,0.2
11793,13277.6,0.3
11794,13279.5,0.4
11795,13280.9,0.4
11796,13282,0.4
11797,13282.3,0.3
11798,13282.6,0.3
11799,13285,0.7
11800,13287.4,0.3
11801,13287.7,0.9
11802,13287.8,0.3
11803,13289.4,0.4
11804,13291.1,0.5
11805,13292.5,0.3
11806,13297.4,0.1
11807,13297.8,0.5
11808,13297.8,0.1
11809,13300.6,0.5
11810,13301.2,0.5
11811,13301.9,0.6
11812,13303.4,0.3
11813,13304.4,0.3
11814,13308.6,0.4
11815,13308.7,0.2
11816,13310.5,0.3
11817,13310.9,1.2
11818,13311.9,1.3
11819,13311.9,0.2
11820,13312.1,0.4
11821,13312.3,0.4
11822,13312.6,0.8
11823,13313,0.5
11824,13313.4,0.4
11825,13314.1,0.7
11826,13314.4,0.5
11827,13314.5,2.1
11828,13314.8,1.1
11829,13314.9,0.8
11830,13315.2,0.6
11831,13315.8,0.4
11832,13315.9,0.7
11833,13315.9,0.7
11834,13316.3,0.6
11835,13316.5,0.2
11836,13317.4,0.3
11837,13317.6,1.1
11838,13318.5,0.5
11839,13318.5,0.4
11840,13319.9,0.7
11841,13320,0.7
11842,13320.1,0.5
11843,13320.2,0.6
11844,13320.6,0.6
11845,13320.6,0.1
11846,13320.8,0.2
11847,13320.9,1
11848,13321.3,0.6
11849,13321.4,0.8
11850,13322.8,0.4
11851,13323,0.6
11852,13323.2,1.1
11853,13324.2,0.5
11854,13324.5,0.4
11855,13326.5,0.2
11856,13327.3,0.5
11857,13327.7,0.6
11858,13327.9,0.2
11859,13328.1,0.2
11860,13328.8,0.3
11861,13329.1,0.4
11862,13329.4,0.4
11863,13331.2,0.4
11864,13331.6,0.3
11865,13332.6,0.2
11866,13333.2,0.5
11867,13333.5,0.5
11868,13334.2,0.7
11869,13334.6,0.4
11870,13334.6,0.4
11871,13334.7,0.5
11872,13336.1,0.4
11873,13337.1,0.3
11874,13337.1,0.3
11875,13340,0.3
11876,13340,0.3
11877,13340.4,0.5
11878,13341.4,0.3
11879,13342.8,0.5
11880,13343.2,0.2
11881,13345.1,1.4
11882,13348.6,0.8
11883,13351.3,0.3
11884,13351.6,0.3
11885,13359.8,0.3
11886,13360.4,0.6
11887,13364.7,0.2
11888,13378.6,0.3
11889,13379.6,0.7
11890,13380,0.5
11891,13380.6,0.6
11892,13407.3,0.3
11893,13408.1,0.5
11894,13408.8,0.7
11895,13418,0.5
11896,13419.2,0.5
11897,13420.1,0.7
11898,13420.7,0.6
11899,13421.9,0.9
11900,13426.4,0.2
11901,13431,0.2
11902,13433,0.2
11903,13436.6,0.1
11904,13437.5,1.1
11905,13442.8,0.5
11906,13443.6,0.3
11907,13446.4,0.2
11908,13446.9,0.5
11909,13447.1,0.4
11910,13447.4,0.2
11911,13447.7,0.2
11912,13448.2,0.6
11913,13448.9,0.2
11914,13449.2,0.6
11915,13449.6,0.2
11916,13451.3,0.6
11917,13452.9,0.3
11918,13455.1,0.4
11919,13456.2,0.6
11920,13456.3,0.4
11921,13456.5,0.2
11922,13457.4,0.3
11923,13457.5,0.4
11924,13458.2,0.3
11925,13458.2,0.7
11926,13458.7,0.2
11927,13458.7,0.5
11928,13459.1,0.2
11929,13459.3,0.3
11930,13461.2,0.3
11931,13461.4,0.3
11932,13461.6,0.3
11933,13462,0.4
11934,13462.1,0.4
11935,13463.5,0.2
11936,13466.6,0.4
11937,13469.2,0.2
11938,13471.6,0.6
11939,13473.7,0.8
11940,13473.9,0.2
11941,13475.2,0.2
11942,13476,0.4
11943,13476.9,0.3
11944,13477.5,0.3
11945,13477.5,0.6
11946,13480.4,0.4
11947,13480.6,0.2
11948,13482.8,0.2
11949,13483.4,0.2
11950,13485.5,0.5
11951,13486.8,0.3
11952,13487.5,0.3
11953,13488.7,0.2
11954,13489.9,0.2
11955,13492.8,0.5
11956,13495.3,0.4
11957,13496.3,0.7
11958,13498.9,0.2
11959,13499.9,0.4
11960,13500.1,0.2
11961,13504.4,1.4
11962,13506.5,0.2
11963,13507.3,0.4
11964,13510.3,0.3
11965,13514.4,0.4
11966,13514.7,0.2
11967,13514.9,0.3
11968,13515.2,0.3
11969,13515.6,0.3
11970,13516.7,0.3
11971,13518,0.1
11972,13518.9,0.2
11973,13519.4,0.4
11974,13520.4,0.6
11975,13524.6,0.6
11976,13531.4,0.3
11977,13533.9,0.6
11978,13534.3,0.2
11979,13535.2,0.3
11980,13539.5,0.2
11981,13540.3,0.4
11982,13541.5,0.4
11983,13545.9,0.5
11984,13546.4,0.5
11985,13549.1,0.5
11986,13549.5,1.3
11987,13550.8,0.3
11988,13555.4,0.8
11989,13560.4,0.5
11990,13563.2,0.5
11991,13564.5,0.8
11992,13566.6,1.3
11993,13566.9,1.1
11994,13567.1,0.5
11995,13567.7,0.4
11996,13569.1,0.2
11997,13569.9,0.5
11998,13576.1,0.6
11999,13576.2,0.2
12000,13584.1,0.2
12001,13596.8,1
12002,13597.9,0.5
12003,13603.6,0.5
12004,13616.6,0.1
12005,13620.8,0.5
12006,13627.3,0.3
12007,13630.4,0.5
12008,13633.8,1
12009,13637.4,0.3
12010,13638.7,0.6
12011,13640.7,0.6
12012,13652.1,0.3
12013,13652.9,0.6
12014,13657.9,0.4
12015,13662.8,0.3
12016,13663.4,0.2
12017,13663.7,0.3
12018,13674.4,0.5
12019,13674.7,0.3
12020,13676.9,1.8
12021,13678.1,0.4
12022,13698.2,0.7
12023,13705.7,0.3
12024,13710.4,0.4
12025,13711.7,0.5
12026,13712.1,0.2
12027,13717.5,0.5
12028,13721.7,0.4
12029,13723.7,0.5
12030,13726.8,0.1
12031,13741.6,0.4
12032,13758.7,0.2
12033,13759.2,0.3
12034,13765,0.3
12035,13765.3,0.2
12036,13767.6,0.8
12037,13768.3,1.2
12038,13769.6,0.6
12039,13775.2,0.7
12040,13777.2,0.5
12041,13777.4,0.3
12042,13779.5,0.3
12043,13783.1,0.4
12044,13785.2,0.6
12045,13785.8,0.9
12046,13788.2,0.8
12047,13788.4,0.5
12048,13793.7,0.3
12049,13794.4,0.2
12050,13797.3,0.6
12051,13806,0.4
12052,13811.6,0.4
12053,13815.7,0.7
12054,13819.6,1.1
12055,13822,0.3
12056,13822.1,0.5
12057,13822.7,0.1
12058,13822.8,0.3
12059,13824,0.3
12060,13824.4,0.4
12061,13826.5,0.3
12062,13828.1,0.3
12063,13830.7,0.5
12064,13832.9,0.3
12065,13834.6,0.8
12066,13835.8,0.6
12067,13836,0.3
12068,13837.2,0.5
12069,13837.8,0.3
12070,13838.1,0.3
12071,13839.3,0.3
12072,13839.7,0.3
12073,13841,0.4
12074,13842.9,0.2
12075,13842.9,0.2
12076,13845.3,0.3
12077,13847,0.2
12078,13848.3,0.1
12079,13850.3,0.4
12080,13851.1,0.5
12081,13851.9,0.3
12082,13852.3,0.4
12083,13855.3,0.7
12084,13857.4,0.5
12085,13861.3,0.9
12086,13861.5,0.1
12087,13864,0.4
12088,13865.4,0.3
12089,13866.5,0.4
12090,13868.7,0.4
12091,13869.3,0.5
12092,13870,0.4
12093,13870.4,0.1
12094,13871.3,0.4
12095,13872.1,0.1
12096,13872.4,0.4
12097,13872.5,0.2
12098,13873.1,0.2
12099,13873.5,0.8
12100,13876,0.3
12101,13876.7,1.2
12102,13877.5,0.3
12103,13877.6,1.2
12104,13878.3,0.5
12105,13879.2,0.4
12106,13879.3,1.2
12107,13880.1,1.2
12108,13880.8,0.5
12109,13881.2,0.5
12110,13881.2,0.4
12111,13881.2,0.3
12112,13881.4,0.1
12113,13881.5,1.1
12114,13881.8,0.2
12115,13882.3,0.6
12116,13883.2,0.3
12117,13883.6,0.4
12118,13883.7,0.2
12119,13884.1,0.6
12120,13884.2,0.2
12121,13884.2,0.1
12122,13884.6,0.8
12123,13884.8,0.5
12124,13885.2,0.3
12125,13885.4,0.2
12126,13886.2,0.4
12127,13886.7,33
12128,13886.9,0.4
12129,13887.7,0.4
12130,13888.1,1.4
12131,13888.3,0.4
12132,13889.2,0.6
12133,13889.6,0.5
12134,13889.8,0.2
12135,13889.8,0.2
12136,13890,0.3
12137,13891,0.3
12138,13891.1,0.2
12139,13891.2,0.4
12140,13891.4,0.2
12141,13891.4,0.4
12142,13891.9,0.2
12143,13892.1,0.2
12144,13892.1,0.1
12145,13892.4,0.6
12146,13895,0.2
12147,13895.2,0.2
12148,13896,0.4
12149,13896,0.4
12150,13896.1,0.3
12151,13896.2,1
12152,13896.4,0.5
12153,13896.6,0.4
12154,13896.7,0.1
12155,13896.9,0.4
12156,13897.5,0.3
12157,13898.3,0.2
12158,13900,0.4
12159,13900.1,0.7
12160,13901.2,0.5
12161,13901.4,0.2
12162,13901.4,0.9
12163,13902.2,0.3
12164,13902.2,0.6
12165,13904,0.3
12166,13904.7,0.2
12167,13905.2,0.4
12168,13905.9,0.4
12169,13906.4,0.2
12170,13907.3,1.9
12171,13908.6,0.5
12172,13911,0.6
12173,13911.1,0.4
12174,13911.9,0.4
12175,13914.8,0.3
12176,13922.4,0.4
12177,13923.9,0.2
12178,13924,0.3
12179,13926.2,1.2
12180,13928.3,0.9
12181,13929.9,0.3
12182,13932.2,0.4
12183,13934.4,1
12184,13935,0.3
12185,13935.1,0.1
12186,13935.5,0.4
12187,13935.7,0.2
12188,13936.2,0.9
12189,13936.9,0.7
12190,13938,0.4
12191,13938.5,0.5
12192,13943.2,0.4
12193,13945.4,0.4
12194,13947.3,0.6
12195,13947.4,0.5
12196,13949.6,0.4
12197,13957.1,0.3
12198,13958.1,0.5
12199,13958.8,0.4
12200,13961.3,0.5
12201,13987.9,0.4
12202,13988,0.3
12203,13990.5,0.2
12204,13995.5,0.8
12205,14002.1,0.5
12206,14005,0.1
12207,14008.4,0.2
12208,14010.2,1.2
12209,14012.1,0.5
12210,14013.4,0.4
12211,14014.9,0.5
12212,14017.7,0.7
12213,14023.8,0.6
12214,14024.7,0.9
12215,14032.5,0.2
12216,14034.1,0.6
12217,14036.8,2.8
12218,14037,0.2
12219,14037.2,0.4
12220,14040.8,1.7
12221,14041,0.6
12222,14044.8,0.6
12223,14052.8,0.1
12224,14057.6,0.1
12225,14057.7,0.2
12226,14058.4,0.6
12227,14060.7,0.4
12228,14061.3,0.4
12229,14061.7,0.8
12230,14067.3,0.1
12231,14067.4,0.4
12232,14069,0.7
12233,14069.4,0.5
12234,14070.7,0.6
12235,14071.7,0.3
12236,14072.3,0.3
12237,14073,0.2
12238,14077.1,0.2
12239,14083.4,0.2
12240,14083.9,0.1
12241,14085.3,1
12242,14085.6,0.5
12243,14086.5,0.3
12244,14086.7,0.4
12245,14087.4,0.2
12246,14088.2,0.4
12247,14088.8,0.3
12248,14091.3,0.3
12249,14093.6,0.2
12250,14093.8,0.3
12251,14094.2,0.3
12252,14094.8,0.5
12253,14095.4,0.3
12254,14103.9,0.2
12255,14111.5,0.2
12256,14117.1,0.2
12257,14123.6,0.4
12258,14127.4,0.9
12259,14128.5,0.5
12260,14130.2,0.1
12261,14130.9,0.4
12262,14133.6,0.3
12263,14136.7,0.1
12264,14138.1,0.3
12265,14141.6,0.2
12266,14145.4,1.2
12267,14150.4,0.6
12268,14151.4,0.3
12269,14152.3,0.3
12270,14154.2,0.3
12271,14159.8,0.4
12272,14161.7,0.4
12273,14161.8,0.3
12274,14167.4,0.1
12275,14170.3,0.4
12276,14177,0.4
12277,14178.5,0.3
12278,14178.7,0.1
12279,14179.9,0.1
12280,14180.1,0.1
12281,14185.9,1
12282,14186.4,0.4
12283,14188.4,0.6
12284,14190.4,0.2
12285,14192.1,0.2
12286,14194.5,0.3
12287,14196.5,1.1
12288,14198.4,0.2
12289,14200.9,0.2
12290,14203.8,0.2
12291,14204.8,0.2
12292,14206.8,0.3
12293,14209.9,1
12294,14216.3,0.1
12295,14218,0.3
12296,14218.2,0.2
12297,14227.4,0.7
12298,14230.9,0.3
12299,14233.9,0.5
12300,14236.2,0.6
12301,14236.9,0.4
12302,14239,0.9
12303,14241.6,0.2
12304,14242,0.4
12305,14242.9,0.3
12306,14243.2,0.2
12307,14244.9,0.6
12308,14245.3,0.2
12309,14246.4,0.7
12310,14250.4,0.4
12311,14251.5,0.4
12312,14254.1,0.3
12313,14254.7,0.6
12314,14255.6,0.4
12315,14256.6,0.2
12316,14257.9,0.2
12317,14261.1,0.1
12318,14261.5,0.2
12319,14263.4,0.1
12320,14266.3,0.3
12321,14269,0.4
12322,14269.3,0.3
12323,14270.6,0.5
12324,14271.6,0.3
12325,14274.8,0.4
12326,14275.7,0.2
12327,14277.1,0.1
12328,14278.8,0.1
12329,14280.3,0.3
12330,14280.8,0.5
12331,14281.9,0.2
12332,14284.1,0.3
12333,14285.6,0.2
12334,14285.6,0.2
12335,14286.5,0.1
12336,14288.5,0.5
12337,14291.5,0.1
12338,14292.7,0.3
12339,14292.8,0.5
12340,14293,0.3
12341,14293.1,0.3
12342,14293.3,0.2
12343,14294.2,0.2
12344,14295.6,0.3
12345,14295.6,0.3
12346,14296,0.1
12347,14297,0.2
12348,14297.3,0.4
12349,14297.6,0.2
12350,14299.6,0.4
12351,14299.6,0.4
12352,14299.9,0.2
12353,14301.7,0.2
12354,14301.8,0.3
12355,14301.9,0.8
12356,14302.1,0.3
12357,14302.5,0.2
12358,14302.7,1
12359,14302.9,0.4
12360,14303,1.1
12361,14310.3,0.4
12362,14313.1,0.3
12363,14314.8,0.4
12364,14316.1,0.4
12365,14319.5,0.4
12366,14319.7,0.1
12367,14321,0.2
12368,14323,0.1
12369,14326.5,0.1
12370,14332.6,0.2
12371,14333.1,0.4
12372,14335.2,0.4
12373,14335.6,0.4
12374,14336.3,0.3
12375,14339.4,0.3
12376,14340.1,0.3
12377,14341.6,0.3
12378,14343.6,0.6
12379,14345.3,0.7
12380,14348.6,0.1
12381,14348.7,0.2
12382,14352.1,0.1
12383,14356.2,0.3
12384,14356.3,0.4
12385,14356.3,0.3
12386,14358.5,0.4
12387,14358.8,0.2
12388,14360.2,0.3
12389,14361.3,0.2
12390,14364.9,0.3
12391,14366.4,0.1
12392,14367.5,0.3
12393,14371.2,0.3
12394,14373.7,0.1
12395,14375.2,0.3
12396,14376.2,0.9
12397,14376.4,0.2
12398,14377.7,0.2
12399,14378,0.4
12400,14378.1,0.3
12401,14379,0.4
12402,14379.1,1
12403,14379.2,0.4
12404,14379.4,0.6
12405,14380.4,0.3
12406,14385,0.5
12407,14386.3,0.3
12408,14388.7,0.3
12409,14388.8,0.6
12410,14389.9,0.1
12411,14389.9,0.1
12412,14391.1,0.6
12413,14391.7,0.1
12414,14392.5,1.6
12415,14394.6,0.3
12416,14397.6,0.1
12417,14399.1,0.2
12418,14399.6,0.3
12419,14404.4,0.2
12420,14405.8,0.6
12421,14407.5,0.2
12422,14407.8,0.3
12423,14407.8,0.2
12424,14408.1,0.2
12425,14409.5,0.3
12426,14414.2,0.4
12427,14414.5,0.4
12428,14421.8,0.6
12429,14422.5,0.3
12430,14426.5,0.1
12431,14430.1,0.2
12432,14430.3,0.5
12433,14431.1,0.1
12434,14432,1.1
12435,14432.5,0.2
12436,14437.1,0.3
12437,14439.1,0.4
12438,14449.9,0.1
12439,14451.2,0.4
12440,14451.7,0.4
12441,14452.5,0.1
12442,14452.9,0.8
12443,14454.3,0.8
12444,14455.9,0.3
12445,14460.7,0.5
12446,14461.1,0.3
12447,14461.3,0.5
12448,14462.1,0.4
12449,14462.2,0.5
12450,14464.5,0.5
12451,14465.9,0.5
12452,14468.4,0.3
12453,14468.7,0.4
12454,14469,0.6
12455,14475.1,0.6
12456,14475.6,0.2
12457,14478.1,0.2
12458,14478.6,0.8
12459,14480.8,0.4
12460,14481.2,0.2
12461,14481.5,0.2
12462,14483.7,0.3
12463,14485.4,0.2
12464,14485.6,0.4
12465,14486.6,0.4
12466,14487.3,0.1
12467,14487.9,0.1
12468,14489.3,0.3
12469,14489.8,0.6
12470,14492,0.3
12471,14493.2,0.1
12472,14493.4,0.3
12473,14494.4,0.2
12474,14496.1,0.1
12475,14496.3,0.3
12476,14496.9,0.1
12477,14496.9,0.2
12478,14498.6,0.2
12479,14499.3,0.1
12480,14499.5,0.1
12481,14499.9,0.2
12482,14500.6,0.3
12483,14500.8,0.2
12484,14501,0.5
12485,14501.2,0.1
12486,14501.5,0.4
12487,14503.4,0.3
12488,14504,0.6
12489,14505.2,0.1
12490,14505.8,0.4
12491,14506.7,0.2
12492,14507,0.3
12493,14509.5,0.3
12494,14509.7,0.1
12495,14510.3,0.2
12496,14510.6,0.8
12497,14510.7,0.2
12498,14511.1,0.3
12499,14511.9,0.3
12500,14512.7,0.5
12501,14515.3,0.4
12502,14516,0.3
12503,14516.5,0.2
12504,14516.8,0.2
12505,14518.1,0.1
12506,14518.9,0.3
12507,14519.9,0.7
12508,14519.9,0.5
12509,14520.2,0.3
12510,14520.5,0.2
12511,14521.2,0.2
12512,14522.7,0.2
12513,14523.7,0.2
12514,14524.1,0.2
12515,14524.4,0.1
12516,14524.6,0.1
12517,14524.8,0.3
12518,14525,0.2
12519,14526.1,0.6
12520,14526.3,0.5
12521,14528.4,0.3
12522,14528.5,0.3
12523,14528.6,0.2
12524,14528.7,0.2
12525,14530.7,0.2
12526,14530.9,0.2
12527,14531.1,0.1
12528,14531.9,0.1
12529,14532.2,0.3
12530,14532.3,0.3
12531,14533.4,0.1
12532,14534,0.4
12533,14535.1,0.2
12534,14535.9,0.3
12535,14536.9,0.3
12536,14537.4,0.3
12537,14537.6,1
12538,14538.4,0.2
12539,14539,0.3
12540,14539.2,0.1
12541,14539.5,1
12542,14539.6,0.4
12543,14542.1,0.3
12544,14542.3,0.5
12545,14544.4,0.2
12546,14544.4,0.3
12547,14544.5,0.4
12548,14545.1,0.3
12549,14545.7,0.1
12550,14545.7,0.2
12551,14546.3,0.1
12552,14546.9,0.1
12553,14547.4,0.4
12554,14547.6,0.3
12555,14547.9,0.2
12556,14548.3,0.1
12557,14549.6,0.2
12558,14550.4,0.2
12559,14552.2,0.3
12560,14552.5,0.3
12561,14552.9,0.3
12562,14552.9,0.3
12563,14553.4,0.3
12564,14554.6,0.1
12565,14555,0.6
12566,14555.1,0.4
12567,14556,0.2
12568,14556,0.2
12569,14556.4,0.8
12570,14557.5,0.6
12571,14558.9,0.3
12572,14559,0.3
12573,14559.5,0.5
12574,14562.1,0.6
12575,14562.7,0.2
12576,14563.1,0.1
12577,14566,0.2
12578,14566.6,0.3
12579,14568,0.3
12580,14570.8,1
12581,14571.3,0.1
12582,14573.7,0.2
12583,14579.6,0.5
12584,14580,0.3
12585,14580.8,1.3
12586,14580.8,0.2
12587,14581.6,0.6
12588,14581.8,0.3
12589,14582.3,0.3
12590,14585.1,0.4
12591,14585.3,1.1
12592,14590.1,0.2
12593,14592.8,0.2
12594,14599.1,0.2
12595,14607.8,0.7
12596,14609,0.7
12597,14670.1,0.2
12598,14674.6,0.3
12599,14677,0.2
12600,14682.8,0.1
12601,14686.9,0.6
12602,14695.5,1.1
12603,14697.8,0.4
12604,14697.8,27.9
12605,14699.5,0.5
12606,14700.1,0.5
12607,14700.4,0.2
12608,14701.4,0.1
12609,14701.8,0.3
12610,14704.7,0.2
12611,14715,0.4
12612,14782.8,0.1
12613,14787,0.4
12614,14794.7,0.3
12615,14794.8,0.3
12616,14877.9,0.7
12617,14908,0.2
12618,14915.6,0.4
12619,14930.7,0.2
12620,14955.3,0.2
12621,14994.5,0.2
12622,15047.4,0.3
12623,15076.4,0.3
12624,15086.25,5.11
12625,15087.3,0.2
12626,15091.7,0.2
12627,15093.1,0.1
12628,15095.3,0.2
12629,15102.5,0.2
12630,15107.7,0.3
12631,15114.4,3.3
12632,15115,100
12633,15115,2.4
12634,15115.4,100
12635,15115.8,49.3
12636,15116.4,44.8
12637,15116.8,46.6
12638,15117.1,15.6
12639,15117.3,31.1
12640,15117.5,67
12641,15117.6,84.3
12642,15118.4,0.6
12643,15119,16
